Name,Team,G,PA,HR,R,RBI,BB,SO,SB,CS,AVG,BB/K,wOBA,Def,Off,wRC+,BB%+,K%+,OBP+,SLG+,ISO+,WPA,WPA/LI,Clutch,WAR,NameASCII,PlayerId,MLBAMID
"Ian Happ","CHC",65,281,13,43,40,31,73,6,0,0.262096774,0.424657534,0.3613273702906544,-1.6102833515033126,12.859861533485129,135.55276038051827,134.30887079748757,115.49657893350584,109.5435060819149,123.03170702941844,149.4958982485436,0.7672015122370794,0.6333547791000456,0.229694614490907,2.1306205459751575,"Ian Happ",17919,664023
"Jazz Chisholm Jr.","- - -",57,248,12,33,29,24,57,21,4,0.264573991,0.421052631,0.34470818062060277,2.4083331883884966,9.810560738476429,123.5045613534839,118.65763603083099,102.2640001356595,108.70409380436097,114.64617827692203,123.09855326981886,-0.1312424703501165,0.2878223820589483,-0.4095781637405377,2.1092770369366973,"Jazz Chisholm Jr.",20454,665862
"Luis García Jr.","WSN",60,225,9,29,29,15,35,11,2,0.311004784,0.428571428,0.36722628765576626,2.2047307956963778,10.59889744918158,137.75222930689378,81.162994742592,69.15731224054487,112.83106605760213,125.81232805644449,125.39797885939367,1.180428265593946,1.4087181850336492,-0.23097811238406285,2.0966271412639377,"Luis Garcia Jr.",20391,671277
"Pete Crow-Armstrong","CHC",61,223,8,31,32,12,46,12,2,0.261083743,0.260869565,0.3252893768319296,7.058311617933214,5.091378000032788,111.21646178637452,65.51273160273462,91.70764652181808,98.08609732221252,113.645051512426,125.95543702357861,0.20692842861171812,0.6870412720891181,-0.4588449456234246,2.0224097885901418,"Pete Crow-Armstrong",27769,691718
"Zach Neto","LAA",66,268,11,34,36,22,54,18,2,0.247863247,0.407407407,0.34251671197279443,0.6111028771847486,9.437451346603375,121.94027316643556,101.36523711925709,89.70378610930003,109.3365918838743,112.9534000430429,128.1673625028256,1.0747040233109146,0.45910444972105324,0.6698987998246468,1.9494107961185017,"Zach Neto",31347,687263
"Alex Bregman","HOU",58,257,14,38,32,15,34,1,0,0.259414225,0.44117647,0.34211332560516894,3.2501004431396723,6.731815665614299,125.43430594048002,72.07079043768174,58.89760016447686,100.59155532477013,123.22925623829606,146.8453622476744,-0.6415808708406985,0.674273791955784,-1.3022064652958387,1.9049816663714618,"Alex Bregman",17678,608324
"Marcell Ozuna","ATL",69,293,16,43,34,28,82,0,0,0.307692307,0.341463414,0.3905254278805657,-7.459207013249397,15.969141362027838,151.61067800625108,116.34285938706743,124.42246848878393,119.54490083914193,133.5728853176079,147.5131946432267,0.5433258092962205,0.9695054623298347,-0.38146324393471254,1.890255909973075,"Marcell Ozuna",10324,542303
"Kyle Schwarber","PHI",57,262,18,41,46,41,74,1,1,0.25,0.554054054,0.3897151277615474,-6.337752699619159,15.610599193250916,152.09454895014494,190.5161911016047,125.56916603533399,117.48750077961077,137.81329435562213,195.3183960604963,1.733535576146096,1.1489395177923143,0.6896579742018965,1.8614189568227506,"Kyle Schwarber",16478,656941
"Tyler Stephenson","CIN",60,239,12,33,34,22,62,0,0,0.271028037,0.354838709,0.36210921682229563,3.5455994084477425,6.331166769022401,127.71863925528069,112.06606055748303,115.33108257023643,110.20502915798949,122.87278760131069,143.37731026905732,0.3875224506482482,0.70716163655743,-0.2476202367132782,1.8439225833578805,"Tyler Stephenson",17988,663886
"Rafael Devers","BOS",64,281,12,39,41,31,66,2,0,0.275303643,0.469696969,0.35988006346365986,-1.228353171609342,9.535783921199803,130.16404908732696,136.2249089472895,104.56574176195357,115.00013241635678,128.4101811837063,149.83955933926129,0.43062997329980135,0.9428883246146142,-0.5145350443138081,1.8146477109532235,"Rafael Devers",17350,646240
"Anthony Santander","BAL",67,291,20,41,42,28,64,2,0,0.253846153,0.4375,0.3616291686737826,-4.537955837324262,12.281404199249403,139.65443970468016,118.81361127922293,97.9126472189414,105.49582594368674,133.60773607105156,176.70734226557582,0.5417503365315497,1.4184691831469536,-0.8087022294233335,1.7907686900191369,"Anthony Santander",14551,623993
"Nathaniel Lowe","TEX",67,271,10,31,33,35,63,0,0,0.280172413,0.555555555,0.35943958416196253,-1.9939677054062486,10.384904919546571,135.7579549742294,159.4776791627901,103.49588098356166,122.82098993340516,109.58705489712281,99.0170453395389,0.7047568503767252,1.019379259319976,-0.30689586247058986,1.789084483565261,"Nathaniel Lowe",19566,663993
"Seiya Suzuki","CHC",65,290,11,40,37,32,81,7,4,0.28125,0.395061728,0.3669786509126425,-5.1506242929026484,12.74859836177251,139.3690453469251,134.3387505484859,124.17655333505763,114.89801448137307,123.06296531718492,137.33324747973327,0.9537394479848444,1.1946592614986002,-0.08007161611559144,1.7860247783040666,"Seiya Suzuki",30116,673548
"Xander Bogaerts","SDP",52,216,6,24,25,13,29,6,1,0.303030303,0.448275862,0.3390148676655911,2.408019476220943,7.015465399277828,121.95185769435429,73.27214853877541,59.68934697219383,108.71743342273791,110.25063548449769,90.3952906383681,0.06549345573876053,0.1586425076238811,-0.08220328828716794,1.7176374212107506,"Xander Bogaerts",12161,593428
"Trea Turner","PHI",65,286,15,45,43,15,54,5,0,0.268656716,0.277777777,0.33580697124654596,0.32647472992539406,6.645211939553928,115.69060778423379,63.85200644708738,83.94219211923493,98.7518400333463,116.62707142720382,128.79883379963493,0.3829541355371475,0.6177461829502136,-0.21990519059554176,1.707727478839738,"Trea Turner",16252,607208
"Marcus Semien","TEX",66,299,11,41,28,29,50,3,1,0.230483271,0.58,0.30711385727728774,6.3767882930114865,0.2526688704756611,99.25516691554417,119.76446042461876,74.44758663515401,99.4308835300755,99.19264063783501,104.37484469548659,-0.4194271434098482,-0.08453216927591711,-0.34883403771874344,1.7034610491228037,"Marcus Semien",12533,543760
"Jose Altuve","HOU",64,284,7,39,28,23,45,8,4,0.302325581,0.511111111,0.3486974127722292,-1.970322506967932,8.653702866888658,130.02741057042257,100.00245192341896,70.54170974324478,118.33675598498058,108.30017041198371,81.61870151000139,0.9245377671904862,0.8079628245905042,0.09080441235835457,1.6577754927269717,"Jose Altuve",5417,514888
"Jake Burger","MIA",65,278,18,36,34,16,75,1,0,0.265873015,0.213333333,0.36563887600433953,-4.701615925878286,11.4438692353149,133.90467929367574,70.06877212433831,119.94138184625331,105.01812344450683,130.92262957582503,167.41576841712475,1.2944157649762928,1.186623951420188,0.10234511535600022,1.656416850759554,"Jake Burger",22275,669394
"Colt Keith","DET",65,265,8,31,32,19,56,3,0,0.288617886,0.339285714,0.33711178257780255,0.691649536951445,6.596468742189868,121.09499701013242,88.53375427421372,94.07927459502883,109.74918284664051,109.49002055531443,93.38192854901037,0.57211757323239,0.9982876393623883,-0.40863420542007,1.6551077281820419,"Colt Keith",27899,690993
"Xavier Edwards","MIA",55,234,1,29,19,25,37,26,2,0.333333333,0.675675675,0.3550153620253305,-4.2694513173773885,12.323246740103217,126.73066699445236,130.06890211202577,70.29726813468132,126.66255663160429,100.92797153116655,47.00175329854962,-0.08578209113329649,0.8868676772108302,-0.9671670346977537,1.639020723247065,"Xavier Edwards",22266,669364
"Gavin Lux","LAD",64,218,8,28,28,20,49,2,2,0.278350515,0.408163265,0.35645631393161387,0.4723206488415599,8.036436996950474,131.40059112666367,111.69219539291184,99.92914410097232,110.63137794907682,118.91724476192465,128.50376232077704,1.0136897318880074,0.6625017422193196,0.41404287757855296,1.6304348918759652,"Gavin Lux",19955,666158
"Geraldo Perdomo","ARI",64,262,3,45,28,23,40,8,1,0.285087719,0.575,0.3283357443976495,1.8107040021568537,4.936132182324641,109.56854484670593,106.87493623408169,67.87522458357057,109.89504353914505,101.18397127444216,78.50117333135739,0.5314207151532173,0.15458007086999714,0.37970714350090173,1.6014857885606397,"Geraldo Perdomo",22799,672695
"Jake McCarthy","ARI",59,234,5,35,34,12,36,9,4,0.295774647,0.333333333,0.34207290410995483,0.943188389763236,6.716146599887629,118.84518842501723,62.433073159865764,68.39734164445389,111.68096401410396,108.3096032010745,90.0315275261375,0.9678049602080137,0.3937084163771942,0.6114057452834203,1.5984296972517231,"Jake McCarthy",21622,664983
"Brandon Lowe","TBR",60,242,13,33,29,20,63,4,0,0.253393665,0.317460317,0.350974192510502,-2.91409430350177,10.368201066373363,133.7898979207189,102.0506521201723,115.89828007685685,102.82057291391975,127.57089899652416,161.69299277677624,0.892551418626681,1.0754870790988207,-0.2181870082768057,1.5936289759585365,"Brandon Lowe",18882,664040
"Colton Cowser","BAL",64,261,9,39,29,25,83,3,3,0.247863247,0.301204819,0.3215848136678966,3.355522115714848,3.3392180483590512,111.7192213951813,118.27709619090594,141.57591997150035,104.00241849045204,104.3474267399934,106.35164136151695,-0.4346762170243892,-0.08172897296026349,-0.4111722549862787,1.5803850387811622,"Colton Cowser",29591,681297
"Teoscar Hernández","LAD",61,255,10,33,32,20,73,7,1,0.288793103,0.273972602,0.3631104289546726,-5.3498431500047445,11.980100517631499,135.89408575661315,95.48587645421294,127.27270077511324,112.0014258916691,121.89348280261999,129.49793373980614,1.2863579271361232,0.871674392838031,0.3776433791131717,1.5652508584063507,"Teoscar Hernandez",13066,606192
"Mark Vientos","NYM",63,264,15,31,40,18,82,0,0,0.265560165,0.219512195,0.35609170975107135,-3.496057919226587,9.242197137853232,133.68492976758114,83.00760886819157,138.0900879767708,102.17301776630119,127.63455309731908,159.1428656856888,0.0943919641431421,1.2838834980502725,-1.1825582074130743,1.505436745096166,"Mark Vientos",22184,668901
"Salvador Perez","KCR",66,279,15,27,55,18,63,0,0,0.268,0.285714285,0.3411558651924133,1.7316929860971868,3.5574464332042224,118.53462916378835,79.66534783990026,100.52825719596818,103.45461527210038,123.84856248535239,142.9366057040056,0.17227883776649833,0.19997622654773295,-0.0051148255439461,1.4972262655698865,"Salvador Perez",7304,521692
"Randy Arozarena","- - -",64,276,9,38,29,26,72,10,4,0.254237288,0.361111111,0.34870376707851025,-5.630846681073308,10.944366508018074,133.68235209044497,116.32295251535518,116.13823523987958,114.74179857636169,110.9295378127454,118.96963246073886,-0.7909399397904053,0.60625155037269,-1.4042694002351188,1.4894881949561907,"Randy Arozarena",19290,668227
